id;kat;kat_de;kat_en;kat_sub_de;kat_sub_en;name;strasse;plz;gemeinde;landkreis;stellplaetze;emob;linien;website;phone;betreiber;oeffnungszeiten;vbn;x_wgs84;y_wgs84;haltestelle
BR200000747;8;Bike+Ride;Bike+Ride;"";"";Bremen-Aumund B+R Anlage Ost 01;Meinert-Löffler-Straße;28755;Bremen;Bremen;20;f;RS1;;;;;f;8.61842139633807;53.1849852244742;
BR200000748;8;Bike+Ride;Bike+Ride;"";"";Bremen-Aumund B+R Anlage West 02;Meinert-Löffler-Straße;28755;Bremen;Bremen;20;f;RS1;;;;;f;8.61668028536937;53.1856445800047;
BR200000749;8;Bike+Ride;Bike+Ride;"";"";Klinikum Bremen-Nord/Beckedorf B+R Anlage Ost 01;Hammersbecker Straße;28790;Schwanewede;Landkreis Osterholz;40;f;RS1;;;;;f;8.59624991905716;53.1852267671175;
BR200000751;8;Bike+Ride;Bike+Ride;"";"";Bremen-Blumenthal B+R Anlage Süd 01;Landrat-Christians-Straße;28779;Bremen;Bremen;20;f;RS1;;;;;f;8.58031914480154;53.1836262730743;
BR200000752;8;Bike+Ride;Bike+Ride;"";"";Bremen-Blumenthal B+R Anlage West 02;Landrat-Christians-Straße;28779;Bremen;Bremen;20;f;RS1;;;;;f;8.57989953147806;53.1837056670756;
BR200000755;8;Bike+Ride;Bike+Ride;"";"";Bremen-Kreinsloger B+R Anlage 01;Kreinsloger;28779;Bremen;Bremen;40;f;RS1;;;;;f;8.55710670499855;53.1891314287269;
BR200000758;8;Bike+Ride;Bike+Ride;"";"";Bremen-Turnerstraße B+R Anlage Nordost 03;Turnerstraße;28777;Bremen;Bremen;12;f;RS1;;;;;f;8.54512211009273;53.1934982826651;
BR200000760;8;Bike+Ride;Bike+Ride;"";"";Bremen-Farge B+R Anlage 01;Farger Straße;28777;Bremen;Bremen;40;f;RS1;;;;;f;8.51694981792834;53.2053923436674;
BR200000763;8;Bike+Ride;Bike+Ride;"";"";Sielhof B+R Anlage 01;;28277;Bremen;Bremen;70;f;4,N4;;;Brepark\r\nTel. 0421/17471+0\r\ninfo@brepark.de\r\nhttp://www.brepark.de/breparkhausparken-in-bremen/fahrradparken/;;f;8.82052925251837;53.0484900812043;
BR200000764;8;Bike+Ride;Bike+Ride;"";"";Falkenberg B+R 01;Falkenberger Landstraße;28865;Lilienthal;Landkreis Osterholz;49;t;4,4S,630,632,668,670,N4,N63,N67;;;Gemeinde Lilienthal\r\nKlosterstraße 16\r\n28865 Lilienthal;;f;8.94530059273747;53.1579668557357;
BR200000767;8;Bike+Ride;Bike+Ride;"";"";Oldenbüttel B+R Anlage West 04;Ohlenstedter Straße;27729;Hambergen;Landkreis Osterholz;24;t;RS2;;;;;f;8.81024658697457;53.2855378579607;
BR200000771;8;Bike+Ride;Bike+Ride;"";"";Kirchhammelwarden B+R 01;;26919;Brake;Landkreis Wesermarsch;32;f;RS4;;;;;f;8.4751618978777;53.3050854540699;
BR200000772;8;Bike+Ride;Bike+Ride;"";"";Kirchhammelwarden B+R 02;;26919;Brake;Landkreis Wesermarsch;16;t;RS4;;;Stadt Brake;;f;8.47514566776145;53.3051613100656;
BR200000775;8;Bike+Ride;Bike+Ride;"";"";Oldenburg-Wechloy B+R Nordwest 01;;26129;Oldenburg;Oldenburg;48;f;RS3;;;;;f;8.17673272098083;53.1523956658316;
BR200000776;8;Bike+Ride;Bike+Ride;"";"";Oldenburg-Wechloy B+R Südwest 03;;26129;Oldenburg;Oldenburg;24;f;RS3;;;;;f;8.17683988266013;53.1518724402097;
BR200000781;8;Bike+Ride;Bike+Ride;"";"";Ottersberg B+R Anlage 05 Süd;Amselweg;28870;Ottersberg;Landkreis Verden;38;f;RB41;;;;;f;9.1323042266504;53.0964320328129;
BR200000782;8;Bike+Ride;Bike+Ride;"";"";Ottersberg B+R Anlage 06 Süd Sammelschließanlage;Amselweg;28870;Ottersberg;Landkreis Verden;30;f;RB41;;;;;f;9.13236183649202;53.0964762679415;
BR200000783;8;Bike+Ride;Bike+Ride;"";"";Ottersberg B+R Anlage 04 Süd Boxen;Amselweg;28870;Ottersberg;Landkreis Verden;20;f;RB41;;;;;f;9.13235733679102;53.0965177868872;
BR200000784;8;Bike+Ride;Bike+Ride;"";"";Schierbrok B+R-Anlage 02;Bremer Weg;27777;Ganderkesee;Landkreis Oldenburg;22;f;RS3;;;Rund ums Rad, Delmenhorst, 04221-72133;;f;8.57859609751667;53.0847362504463;
BR200000785;8;Bike+Ride;Bike+Ride;"";"";Hoykenkamp B+R-Anlage 03 West;Fockestraße;27777;Ganderkesee;Landkreis Oldenburg;36;f;RS3;;;;;f;8.59816491875775;53.0698354910839;
BR200000786;8;Bike+Ride;Bike+Ride;"";"";Klinikum Bremen-Nord/Beckedorf B+R Anlage Ost 03;Hammersbecker Straße;28790;Schwanewede;Landkreis Osterholz;30;t;RS1;;;FVE/Gemeinde Schwanewede;;f;8.59607634475439;53.1851363235236;
BR200000787;8;Bike+Ride;Bike+Ride;"";"";Hoykenkamp B+R-Anlage 04 West;Fockestraße;27777;Ganderkesee;Landkreis Oldenburg;14;f;RS3;;;Rund ums Rad, Delmenhorst, 04221-72133;;f;8.59816540748481;53.0698631689688;
BR200000789;8;Bike+Ride;Bike+Ride;"";"";Osterholz-Scharmbeck eB+R Sammelschließanlage 06;;27711;Osterholz-Scharmbeck;Landkreis Osterholz;24;t;RE8,RE9,RS2;;;;;f;8.79748581997785;53.2225485840986;
BR200000790;8;Bike+Ride;Bike+Ride;"";"";Leschede B+R Anlage Nordost 02;Am Bahndamm;99999;Emsbüren;Landkreis Emsland;88;f;RE15;;;;;f;7.30546813398669;52.3987519385861;
BR200000791;8;Bike+Ride;Bike+Ride;"";"";Osterholz-Scharmbeck B+R Anlage 07;;27711;Osterholz-Scharmbeck;Landkreis Osterholz;36;f;RE8,RE9,RS2;;;;;f;8.79745568400686;53.2224939011219;
BR200000792;8;Bike+Ride;Bike+Ride;"";"";Leschede B+R Anlage Nordwest 03;Bahnhofstraße;99999;Emsbüren;Landkreis Emsland;120;f;RE15;;;;;f;7.30506887090965;52.3988068829625;
BR200000793;8;Bike+Ride;Bike+Ride;"";"";Osterholz-Scharmbeck B+R-Anlage Nord 08;Am Bahndamm/Bahnhhofsstr.;27711;Osterholz-Scharmbeck;Landkreis Osterholz;20;f;RE8,RE9,RS2;;;;;f;8.79809747020204;53.2239762485061;
BR200000794;8;Bike+Ride;Bike+Ride;"";"";Osnabrück Altstadt B+R Anlage 03 Nordost;;49074;Osnabrück;Osnabrück;40;f;RB58,RB61,RE18,RE60;;;;;f;8.04456114767034;52.2814878602346;
BR200000804;8;Bike+Ride;Bike+Ride;"";"";Eystrup B+R Anlage 05 Sammelschließ;Hinter der Bahn;27324;Eystrup;Landkreis Nienburg/Weser;20;f;RE1,RE8;;;;;f;9.23120531906703;52.7832888834172;
BR200000807;8;Bike+Ride;Bike+Ride;"";"";B+R Norderländer Straße;;28259;Bremen;Bremen;56;f;1,52,8,N1;;;;;f;8.75872999330148;53.0583479843648;
BR200000821;8;Bike+Ride;Bike+Ride;"";"";Stubben B+R Anlage West 05 Sammelschließanlage;Bahnhofstraße;99999;Beverstedt;Landkreis Cuxhaven;22;f;RS2;;;;;f;8.77988833855214;53.4053351831139;
BR200000825;8;Bike+Ride;Bike+Ride;"";"";Jaderberg B+R-Anlage 01;Vareler Straße;99999;Jade;Landkreis Wesermarsch;40;f;RE18,RE19;;;;;f;8.18417073211414;53.3450281595742;
BR200000832;8;Bike+Ride;Bike+Ride;"";"";Bassum B+R Anlage 04 West neu Sammelschließ;Am Bahnhof;99999;Bassum;Landkreis Diepholz;60;f;RE9,RS2;;;;;f;8.73910729434577;52.8473317124846;
BR200000833;8;Bike+Ride;Bike+Ride;"";"";Bassum B+R Anlage 05 West neu;Am Bahnhof;99999;Bassum;Landkreis Diepholz;45;f;RE9,RS2;;;;;f;8.73912506762826;52.8473380417056;
BR200001004;8;Bike+Ride;Bike+Ride;"";"";Quakenbrück B+R Anlage 04 Südwest;Am Bahnhof;49610;Quakenbrück;Landkreis Osnabrück;64;f;RE18;;;;;f;7.94798806678188;52.6736643171745;
BR200001006;8;Bike+Ride;Bike+Ride;"";"";Dörpen B+R-Anlage 04 West;Neudörpener Straße;26892;Dörpen;Landkreis Emsland;30;f;RE15;;;;;f;7.35300716968831;52.9586905055986;
BR200001010;8;Bike+Ride;Bike+Ride;"";"";Meppen B+R Anlage 03 Radstation;Bahnhofstraße;49716;Meppen;Landkreis Emsland;180;f;IC 35,RE15;;;Betreiber St.Vitus-Werk (Betrieb Werkstatt und Abstellanlage als soziale Einrichtung);;f;7.2989475003535;52.6953096473685;
BR200001019;8;Bike+Ride;Bike+Ride;"";"";Schüttorf B+R Anlage 01 Nordost;Ladestraße;48465;Schüttorf;Landkreis Grafschaft Bentheim;56;f;RB61;;;;;f;7.22101201230383;52.3170344522343;
BR200001020;8;Bike+Ride;Bike+Ride;"";"";Schüttorf B+R Anlage 02 Nordost Sammelschließanlage;Am Bahnhof;48465;Schüttorf;Landkreis Grafschaft Bentheim;32;f;RB61;;;;;f;7.22092357356159;52.3170235033195;
BR200001023;8;Bike+Ride;Bike+Ride;"";"";Schüttorf B+R Anlage 05 Süd;Alter Bentheimer Weg;48465;Schüttorf;Landkreis Grafschaft Bentheim;20;f;RB61;;;;;f;7.22049178145807;52.3167094318175;
BR200001024;8;Bike+Ride;Bike+Ride;"";"";Bad Bentheim B+R Anlage 01 Ost;Am Bahnhof;48455;Bad Bentheim;Landkreis Grafschaft Bentheim;34;f;IC,RB61;;;;;f;7.15891678062503;52.3098678129622;
BR200001026;8;Bike+Ride;Bike+Ride;"";"";Bad Bentheim B+R Anlage 03 West;Eisenbahnstraße;48455;Bad Bentheim;Landkreis Grafschaft Bentheim;32;f;IC,RB61;;;Vergabe über Bahnhofskiosk der GBQ 05922-6876920;;f;7.15820345564844;52.3094241879225;
BR200001039;8;Bike+Ride;Bike+Ride;"";"";Himmelpforten B+R Anlage 01 Nord;Hüperskamp;21709;Himmelpforten;Stade;28;f;RE5;;;;;f;9.30957322801552;53.6235699092555;
BR200001040;8;Bike+Ride;Bike+Ride;"";"";Himmelpforten B+R Anlage 02 Südwest;Am Bahnhof;21709;Himmelpforten;Stade;36;f;RE5;;;;;f;9.3093756967285;53.6234053678012;
BR200001041;8;Bike+Ride;Bike+Ride;"";"";Himmelpforten B+R Anlage 03 Südost;Am Bahnhof;21709;Himmelpforten;Stade;28;f;RE5;;;;;f;9.31028645216695;53.6232222286674;
BR200001045;8;Bike+Ride;Bike+Ride;"";"";Hammah B+R-Anlage 01 Südost;Bahnhofstraße;21714;Hammah;Stade;56;f;RE5;;;;;f;9.36788651707164;53.6121567612879;
BR200001053;8;Bike+Ride;Bike+Ride;"";"";Horneburg B+R Anlage 01 West;Bahnhofstraße;21640;Horneburg;Stade;85;f;RE5,S3;;;;;f;9.57601193785935;53.509261339441;
BR200001058;8;Bike+Ride;Bike+Ride;"";"";Neukloster B+R Anlage 01 Nord;Jorker Straße;21614;Buxtehude;Stade;40;f;S3;;;;;f;9.63956794794249;53.4815579292956;
BR200001059;8;Bike+Ride;Bike+Ride;"";"";Neukloster B+R Anlage 02 Nord Sammelschließanlage;Jorker Straße;21614;Buxtehude;Stade;20;f;S3;;;;;f;9.63924774563244;53.4816909189551;
BR200001061;8;Bike+Ride;Bike+Ride;"";"";Neukloster B+R Anlage 01 Süd;Am Güterbahnhof;21614;Buxtehude;Stade;40;f;S3;;;;;f;9.6383405969986;53.4817086214953;
BR200001064;8;Bike+Ride;Bike+Ride;"";"";Neu-Wulmstorf B+R Anlage 01 Nord;An der Bahn;21629;Neu Wulmstorf;Harburg;60;f;S3;;;;;f;9.78864972750545;53.4731819601755;
BR200001065;8;Bike+Ride;Bike+Ride;"";"";Neu-Wulmstorf B+R Anlage 02 Nord Sammelschließanlage;An der Bahn;21629;Neu Wulmstorf;Harburg;60;f;S3;;;;;f;9.78801026066359;53.4731413451864;
BR200001066;8;Bike+Ride;Bike+Ride;"";"";Neu-Wulmstorf B+R Anlage 03 Süd;Bahnhofstraße;21629;Neu Wulmstorf;Harburg;106;f;S3;;;;;f;9.78833413000155;53.4729502450165;
BR200001072;8;Bike+Ride;Bike+Ride;"";"";Dollern B+R Anlage 01 Süd;Am Buschteich;21739;Dollern;Stade;42;f;S3;;;;;f;9.55800783246655;53.5453380688974;
BR200001075;8;Bike+Ride;Bike+Ride;"";"";Agathenburg B+R Anlage 01;Bahnhofstraße;21684;Agathenburg;Stade;28;f;S3;;;;;f;9.53113555800756;53.5640494210762;
BR200001080;8;Bike+Ride;Bike+Ride;"";"";Stade B+R Anlage 01 Nordost;Am Bahnhof;21680;Stade;Stade;116;f;RE5,S3;;;Gebäudewirtschaft der Stadt Stade, Hagedorn 6, 21682 Stade;;f;9.47806096881414;53.596139525256;
BR200001081;8;Bike+Ride;Bike+Ride;"";"";Stade B+R Anlage 02 Nord;Am Bahnhof;21682;Stade;Stade;80;f;RE5,S3;;;;;f;9.4783863689852;53.5963453279501;
BR200001082;8;Bike+Ride;Bike+Ride;"";"";Stade B+R Anlage 03 Süd;Hospitalstraße;21680;Stade;Stade;60;f;RE5,S3;;;;;f;9.47758948848895;53.595703749765;
BR200001087;8;Bike+Ride;Bike+Ride;"";"";Sprötze B+R Anlage 03 Nordost;Bürgermeister-Kröger-Straße;21244;Buchholz in der Nordheide;Harburg;20;f;RB41,RE4;;;;;f;9.81406314981829;53.3099942094851;
BR200001089;8;Bike+Ride;Bike+Ride;"";"";Sprötze B+R Anlage 01 Südost;Sprötzer Bahnhofstraße;21244;Buchholz in der Nordheide;Harburg;32;f;RB41,RE4;;;keine Information vorhanden;;f;9.8128111394148;53.3098988798018;
BR200001090;8;Bike+Ride;Bike+Ride;"";"";Scheeßel B+R Anlage 01 Nordwest;Bahnhofstraße;27383;Scheeßel;Landkreis Rotenburg (Wümme);72;f;RB41,RE4;;;;;f;9.49539905457955;53.1649467999172;
BR200001091;8;Bike+Ride;Bike+Ride;"";"";Scheeßel B+R Anlage 02 Nordost Sammelschließanlage;Am Bahnhof;27383;Scheeßel;Landkreis Rotenburg (Wümme);102;f;RB41,RE4;;;keine Information;;f;9.49564868300469;53.1651091197819;
BR200001092;8;Bike+Ride;Bike+Ride;"";"";Scheeßel B+R Anlage 03 Nordost;Am Bahnhof;27383;Scheeßel;Landkreis Rotenburg (Wümme);24;f;RB41,RE4;;;;;f;9.49555411817304;53.1652199477551;
BR200001098;8;Bike+Ride;Bike+Ride;"";"";Lauenbrück B+R Anlage Süd 02;Am Sportplatz;27389;Lauenbrück;Landkreis Rotenburg (Wümme);16;f;RB41,RE4;;;;;f;9.56332830712222;53.1965514546269;
BR200001099;8;Bike+Ride;Bike+Ride;"";"";Lauenbrück B+R Anlage Nord 01;Bahnhofstraße;27389;Lauenbrück;Landkreis Rotenburg (Wümme);64;f;RB41,RE4;;;;;f;9.56252151719623;53.196849910342;
BR200001105;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 01 Nordost Sammelschließanlage;Am Bahnhof;21255;Tostedt;Harburg;130;f;RB41,RE4;;;Samtgemeinde Tostedt;;f;9.73248713099014;53.272631240672;
BR200001107;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 03 Nordost/Vorplatz;Am Bahnhof;21255;Tostedt;Harburg;100;f;RB41,RE4;;;;;f;9.73197181041797;53.2724838984538;
BR200001108;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 04 Nord;Am Bahnhof;21255;Tostedt;Harburg;74;f;RB41,RE4;;;;;f;9.73105634460867;53.2717528772314;
BR200001109;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 05 Nordwest;Am Bahnhof;21255;Tostedt;Harburg;54;f;RB41,RE4;;;;;f;9.73071169625366;53.2716012473692;
BR200001110;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 06 Nordwest Sammelschließanlage;Am Bahnhof;21255;Tostedt;Harburg;20;f;RB41,RE4;;;;;f;9.73053407281647;53.27152227466;
BR200001111;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 07 Nord Sammelschließanlage;Am Bahnhof;21255;Tostedt;Harburg;16;f;RB41,RE4;;;;;f;9.73127788880398;53.2719020269469;
BR200001112;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 08 Nord;Am Bahnhof;21255;Tostedt;Harburg;43;f;RB41,RE4;;;;;f;9.7312239837551;53.2718702790949;
BR200001113;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 09 Südost;Zinnhütte;21255;Tostedt;Harburg;64;f;RB41,RE4;;;;;f;9.73288027959227;53.2718761863091;
BR200001114;8;Bike+Ride;Bike+Ride;"";"";Tostedt B+R Anlage 10 Süd;Zinnhütte;21255;Tostedt;Harburg;42;f;RB41,RE4;;;;;f;9.73295311745987;53.2714464945051;
BR200001120;8;Bike+Ride;Bike+Ride;"";"";Klecken B+R Anlage 01 Ost;Bahnhofstraße;21224;Rosengarten;Harburg;22;f;RB41;;;;;f;9.92918696462586;53.3662874687032;
BR200001123;8;Bike+Ride;Bike+Ride;"";"";Klecken B+R Anlage 04 West;Bahnhofstraße;21224;Rosengarten;Harburg;34;f;RB41;;;;;f;9.92845686612132;53.3664468980427;
BR200001128;8;Bike+Ride;Bike+Ride;"";"";Hittfeld B+R Anlage 02 Ostseite;Gustav-Becker-Straße;21218;Seevetal;Harburg;20;f;RB41;;;;;f;9.97466428782256;53.4033406830395;
BR200001133;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 02 Mitte-Ost;Bahnhofstraße;21244;Buchholz in der Nordheide;Harburg;190;f;RB38,RB41,RE4;;;;;f;9.87819807537974;53.3244439101232;
BR200001134;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 03 Südost Sammelschließanlage;Rütgersstraße;21244;Buchholz in der Nordheide;Harburg;57;f;RB38,RB41,RE4;;;;;f;9.87687560910473;53.3241317784766;
BR200001140;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 06 Südwest Sammelschließanlage;Rütgersstraße;21244;Buchholz in der Nordheide;Harburg;56;f;RB38,RB41,RE4;;;;;f;9.87376065310327;53.3236598092377;
BR200001141;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 07 Südwest;Rütgersstraße;21244;Buchholz in der Nordheide;Harburg;33;f;RB38,RB41,RE4;;;;;f;9.87373816374143;53.3237416535734;
BR200001142;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 08 Nordwest;Königsberger Straße;21244;Buchholz in der Nordheide;Harburg;99;f;RB38,RB41,RE4;;;;;f;9.87325348180351;53.3251480434096;
BR200001143;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 09 Nordwest;Königsberger Straße;21244;Buchholz in der Nordheide;Harburg;88;f;RB38,RB41,RE4;;;keine Informationen;;f;9.87390098666794;53.325032775478;
BR200001144;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 10 Nordost Boxen;Lindenstraße;21244;Buchholz in der Nordheide;Harburg;75;f;RB38,RB41,RE4;;;keine Informationen;;f;9.87624678756797;53.3251645394049;
BR200001150;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 11 Nordost;Lindenstraße;21244;Buchholz in der Nordheide;Harburg;144;f;RB38,RB41,RE4;;;;;f;9.87626877913244;53.3250586167335;
BR200001162;8;Bike+Ride;Bike+Ride;"";"";Buchholz B+R Anlage 12 Parkhaus Süd;Rütgersstraße;21244;Buchholz in der Nordheide;Harburg;20;f;RB38,RB41,RE4;;;;;f;9.87597851935818;53.3238212698599;
BR200001165;8;Bike+Ride;Bike+Ride;"";"";Meckelfeld B+R Anlage 01 Nord Fahrradboxen;Rehmendamm;21217;Seevetal;Harburg;24;f;RB31;;;;;f;10.0312244689864;53.4239140479045;
BR200001166;8;Bike+Ride;Bike+Ride;"";"";Meckelfeld B+R Anlage 02 Nord;Rehmendamm;21217;Seevetal;Harburg;30;f;RB31;;;;;f;10.0312584451832;53.4239939060403;
BR200001168;8;Bike+Ride;Bike+Ride;"";"";Maschen B+R Anlage 01 Nord;Hörstener Straße;21217;Seevetal;Harburg;92;f;RB31;;;;;f;10.0651508112254;53.4044782710554;
BR200001169;8;Bike+Ride;Bike+Ride;"";"";Maschen B+R Anlage 02 Nord Fahrradboxen;Hörstener Straße;21217;Seevetal;Harburg;12;f;RB31;;;;;f;10.065215883086;53.4045129140466;
BR200001173;8;Bike+Ride;Bike+Ride;"";"";Stelle B+R Anlage Süd 02;Uhlenhorst;21435;Stelle;Harburg;60;f;RB31;;;;;f;10.1088741246297;53.387499985969;
BR200001175;8;Bike+Ride;Bike+Ride;"";"";Stelle B+R Anlage Süd 04;Uhlenhorst;21435;Stelle;Harburg;46;f;RB31;;;;;f;10.1091234942651;53.3874079904641;
BR200001179;8;Bike+Ride;Bike+Ride;"";"";Ashausen B+R Anlage 01 Nordseite Sammelschließanlage;An der Bahn;21435;Stelle;Harburg;20;f;RB31;;;;;f;10.1474318806704;53.3683044395371;
BR200001180;8;Bike+Ride;Bike+Ride;"";"";Ashausen B+R Anlage 02 Nordseite;An der Bahn;21435;Stelle;Harburg;24;f;RB31;;;;;f;10.1473308860223;53.3683311103304;
BR200001182;8;Bike+Ride;Bike+Ride;"";"";Ashausen B+R Anlage 04 Südseite;Bahnhofstraße;21435;Stelle;Harburg;40;f;RB31;;;;;f;10.1469607739869;53.368110384036;
BR200001183;8;Bike+Ride;Bike+Ride;"";"";Ashausen B+R Anlage 05 Südseite Sammelschließanlage;Bahnhofstraße;21435;Stelle;Harburg;20;f;RB31;;;04174-6125, 04174-6150;;f;10.1468756770059;53.3681304318154;
BR200001189;8;Bike+Ride;Bike+Ride;"";"";Winsen B+R Anlage 01 Nordost Fahrradboxen;An der Kleinbahn;21423;Winsen (Luhe);Harburg;102;f;RB31,RE3;;;;;f;10.2079102711179;53.3539079641733;
BR200001190;8;Bike+Ride;Bike+Ride;"";"";Winsen B+R Anlage 02 Nordost;An der Kleinbahn;21423;Winsen (Luhe);Harburg;424;f;RB31,RE3;;;;;f;10.2079256106198;53.3540679370889;
BR200001192;8;Bike+Ride;Bike+Ride;"";"";Winsen B+R Anlage 04 Nordwest/Bahnsteig;Bahnhofstraße;21423;Winsen (Luhe);Harburg;90;f;RB31,RE3;;;;;f;10.2064450454528;53.3543391992569;
BR200001193;8;Bike+Ride;Bike+Ride;"";"";Winsen B+R Anlage 05 Nordwest;Bahnhofstraße;21423;Winsen (Luhe);Harburg;84;f;RB31,RE3;;;;;f;10.2059534758452;53.354754105881;
BR200001197;8;Bike+Ride;Bike+Ride;"";"";Radbruch B+R Anlage 01 Südost;Schäfer-Ast-Straße;21449;Radbruch;Lüneburg;18;f;RB31;;;;;f;10.2911627088451;53.3171547614939;
BR200001199;8;Bike+Ride;Bike+Ride;"";"";Radbruch B+R Anlage 03 Nord;Rottorfer Straße;21449;Radbruch;Lüneburg;12;f;RB31;;;;;f;10.290230548708;53.3178118450257;
BR200001204;8;Bike+Ride;Bike+Ride;"";"";Bardowick B+R Anlage Süd 01;Vögelser Weg;21357;Bardowick;Lüneburg;62;f;RB31;;;;;f;10.3723717577745;53.2899855677669;
BR200001205;8;Bike+Ride;Bike+Ride;"";"";Bardowick B+R Anlage Nord 02;Bahnhofstraße;21357;Bardowick;Lüneburg;40;f;RB31;;;;;f;10.3721488989328;53.2905326031452;
BR200001216;8;Bike+Ride;Bike+Ride;"";"";Lüneburg B+R Anlage 01 Nord Fahrradstation;Bahnhofstraße;21337;Lüneburg;Lüneburg;241;f;IC,RB31,RB32,RE3,RE83;;;04131-266350 RadspeicheR;;f;10.419394643845;53.2504178344233;
BR200001217;8;Bike+Ride;Bike+Ride;"";"";Lüneburg B+R Anlage 02 Nord;Bahnhofstraße;21337;Lüneburg;Lüneburg;1089;f;IC,RB31,RB32,RE3,RE83;;;;;f;10.4194067006233;53.2504561518903;
BR200001218;8;Bike+Ride;Bike+Ride;"";"";Lüneburg B+R Anlage 03 Südwest Fahrradparkhaus;Bahnhofstraße;21337;Lüneburg;Lüneburg;443;f;IC,RB31,RB32,RE3,RE83;;;;;f;10.4185295276973;53.2491277389226;
BR200001219;8;Bike+Ride;Bike+Ride;"";"";Lüneburg B+R Anlage 04 West;Am Altenbrücker Ziegelhof;21337;Lüneburg;Lüneburg;74;f;IC,RB31,RB32,RE3,RE83;;;;;f;10.4184143471914;53.2493596971069;
BR200001222;8;Bike+Ride;Bike+Ride;"";"";Echem B+R Anlage 01 Südwest;Dorfstraße;21379;Echem;Lüneburg;18;f;RE83;;;;;f;10.5361849853492;53.3365059118249;
BR200001223;8;Bike+Ride;Bike+Ride;"";"";Echem B+R Anlage 02 Südost;Dorfstraße;21379;Echem;Lüneburg;13;f;RE83;;;;;f;10.5362015114416;53.3366690689964;
BR200001226;8;Bike+Ride;Bike+Ride;"";"";Wendisch Evern B+R Anlage 01;Am Bahnhof;21403;Wendisch Evern;Lüneburg;20;f;RB32;;;;;f;10.4631832146738;53.2176278999577;
BR200001231;8;Bike+Ride;Bike+Ride;"";"";Dahlenburg B+R Anlage 01;Bahnhofsweg;21368;Dahlenburg;Lüneburg;30;f;RB32;;;;;f;10.7092482085079;53.1693767113377;
BR200001245;8;Bike+Ride;Bike+Ride;"";"";Bienenbüttel B+R Anlage 02 Westseite;Georgstraße;29553;Bienenbüttel;Uelzen;56;f;RB31,RE3;;;;;f;10.4837701458326;53.1424659083841;
BR200001248;8;Bike+Ride;Bike+Ride;"";"";Bienenbüttel B+R Anlage 05 Nordseite;Bahnhofstraße;29553;Bienenbüttel;Uelzen;186;f;RB31,RE3;;;;;f;10.4842311211235;53.1425498452474;
BR200001252;8;Bike+Ride;Bike+Ride;"";"";Bad Bevensen B+R Anlage 01 Südostseite;Am Bahnhof;29549;Bad Bevensen;Uelzen;36;f;RB31,RE3;;;;;f;10.5747646854891;53.0778777385441;
BR200001253;8;Bike+Ride;Bike+Ride;"";"";Bad Bevensen B+R Anlage 02 Südostseite Boxen;Am Bahnhof;29549;Bad Bevensen;Uelzen;15;f;RB31,RE3;;;Fahrradhaus Bevensen Tel. 1305;;f;10.5748542218136;53.0779021649624;
BR200001254;8;Bike+Ride;Bike+Ride;"";"";Bad Bevensen B+R Anlage 03 Nordostseite;Am Bahnhof;29549;Bad Bevensen;Uelzen;40;f;RB31,RE3;;;;;f;10.5740977712031;53.0785485244817;
BR200001255;8;Bike+Ride;Bike+Ride;"";"";Bad Bevensen B+R Anlage 04 Nordostseite Boxen;Am Bahnhof;29549;Bad Bevensen;Uelzen;15;f;RB31,RE3;;;Fahrradhaus Bevensen Tel. 1305;;f;10.5740537844367;53.0786068009926;
BR200001257;8;Bike+Ride;Bike+Ride;"";"";Bad Bevensen B+R Anlage 05 Westseite Boxen;Verladestraße;29549;Bad Bevensen;Uelzen;20;f;RB31,RE3;;;Fahrradhaus Bevensen Tel. 1305;;f;10.5736307026895;53.0782878014957;
BR200001263;8;Bike+Ride;Bike+Ride;"";"";Schneverdingen B+R Anlage 01 Sammelschließanlage;Am Bahnhof;29640;Schneverdingen;Heidekreis;18;f;RB38;;;keine Information;;f;9.79866836812911;53.1104190444243;
BR200001264;8;Bike+Ride;Bike+Ride;"";"";Schneverdingen B+R Anlage 02 Süd;Am Bahnhof;29640;Schneverdingen;Heidekreis;48;f;RB38;;;;;f;9.79868704768912;53.1102747849668;
